Label, Text
-1,"He often played the violin with his wife, but she never played second fiddle."
-1,"Hemlock is a special attachment on a sewing machine."
-1,"Helen didn't like it even if she gained one troy ounce."
-1,"He forgot to pay me for the computer I sold him. Bad cache memory."
-1,"Have you heard the joke about the bomb? It had no impact."
-1,"Grills are a hot item."
-1,"Getting to the second floor of the leaflet warehouse required a circular staircase."
-1,"Getting rid of your boat for another could cause a whole raft of problems."
-1,"Frequent beer drinkers are often at Lagerheads."
-1,"French gendarmes don't use yellow crime scene tape but prefer cordon bleu."
-1,"Fashionable women in Indiana all wear designer Hoosiery."
-1,"Everyone was hungry so we had the pig roaster going full boar."
-1,"Even though his driver and woods had been stolen, the golfer continued to play 72 straight holes for charity. He was truly an ironman."
-1,"Even though he contributes either the X or Y chromosome, when a father chooses the sex of his child it's just a sperm of the moment decision."
-1,"Even on Easter Island, most folks would rather croon an oldie than Rapa Nui."
-1,"Early nuclear experimenters discovered an element of surprise."
-1,"Dr. Heimlich manoeuvred through the traffic choke-point near San Juan Capistrano and waited expectantly for a swallow."
-1,"Did you hear about the bivalve they called in to interrogate for that big murder investigation? Apparently, he's clammed up."
-1,"Dentists have the same old grind day after day."
-1,"Couch me if you can, but before that you need to chaise me."
-1,"Cloning is a nil conceived idea."
-1,"Classical music is better than Mozart forms."
-1,"Changing a tire on that crazy Houston freeway was a wrenching experience."
-1,"Caribbean barbers know how to calypso well."
-1,"Brad Pitt makes Angelina jolly."
-1,"Being a fire-fighter ignited my interest heavily."
-1,"Before King Arthur appointed a knight to give acupuncture treatments at Camelot Sir Lancelot knew he was stuck with the job."
-1,"Before he sold Christmas trees, he got himself spruced up."
-1,"A young corporal dislocated his arm during a battle but kept going. You could say he was shouldering on."
-1,"A yak is the star of an animal talk show."
-1,"A waiters union representative is call the chop steward."
-1,"Attila was coaching a soccer team. He wanted them to win, but his Huns were tied."
-1,"A shotgun is an exhausted rifle."
-1,"As he approached the bridge in rush hour, his radio played The Car Strangled Spanner."
-1,"A scientist who wanted a tattoo got a skin graph."
-1,"As a golfer you have to have good fore-sight."
-1,"A river dredging project was to undergo an in depth audit."
-1,"A reciprocating saw is a saw that gets borrowed and returned among neighbors."
-1,"A pickle maker fell into one of the vats at work. At hospital it was determined he had a brine injury."
-1,"A pharmacist gave the wrong prescription, which was a bitter pill to swallow."
-1,"An opinionated but cheap person never truly gives their two cents."
-1,"An old Indian man was fishing online for puns, with baited breath he waded, until he gave up and decided take a poll and caste from his own line, when he caught a triple entendre."
-1,"An offer of a free lunch was not enough to entice Freud to make a presentation at a Behaviourist Convention. He explained, 'There was nothing on the menu that was oedipal.'"
-1,"A new country decided to conduct a flag poll."
-1,"A men's wear store has opening and clothing times."
-1,"A man was ambidextrous, he could eat sugar with both hands."
-1,"A lupine dancer is a steppin' wolf."
-1,"Airline pilots make many friends in high places."
-1,"A homeless person joining in a riot can basically be heard as a vague rant."
-1,"After watching Casino Royale, girls flocked to a chemistry class because they heard there was a single bond there."
-1,"After he bought a mirror he became very reflective."
-1,"After a night out on the town the wine-drinking pirate captain had a port list."
-1,"A fish became a waiter, and he liked people to tip the scales."
-1,"A fierce storm blew through the mint. It created quite a windfall."
-1,"A doctor said he liked to treat Schizophrenia - there was no two ways about it."
-1,"A dentist with a toothache could have a bad impact on his patients."
-1,"A curling iron is a permanent solution to a hairy problem."
-1,"A crazy programmer with a cold is a coughing hacker."
-1,"A computer program attached to an electric chair would have to have its execution checked carefully."
-1,"A chaplain on the sea leads the soldiers in their warship."
-1,"You pay your psychiatrist with a sanity check."
-1,"Young animal doctors are vet behind the ears."
-1,"While delivering 1000 gallons of dark pigment, he almost painted, then blacked out."
-1,"Where do pancakes live? In a flat."
-1,"When the town removed billboards, they told people that's how it was designed."
-1,"When the tornado went through town it was quite a blow."
-1,"When the money fell from my pocket I saw this punk reach for it, pointed my .357 Magnum at him and muttered, 'Go ahead, take my pay.'"
-1,"When the diva's vacuum cleaner broke, she refused to use a broom because it just wouldn't be Hoover."
-1,"When Socrates needed to buy food he went to the grocery stoa."
-1,"When he forgot to itemize what he wanted at the grocery store he felt quite listless."
-1,"When buying a battery you should never have to charge it."
-1,"When accountants are left a loan they become very debticated."
-1,"What did the minister say to the underdressed layman? "No shoes, no shirt, no service""
-1,"Vines are extremely short-tempered. They snap at the slightest wind."
-1,"To plan beforehand for a cold winter is pre-furable."
-1,"Tony attempted to join his thin crust pizza company with Zimo's Thick Crust Pizza, but somehow it didn't pan out."
-1,"Those who like dark beer are beyond the pale."
-1,"They took soft drinks off the menu just to sprite people."
-1,"The wise old man is long in the truth."
-1,"The White House has many Power drills."
-1,"The two people on the liquor license board called all the double shots."
-1,"The trout got caught by the fisherman. Now he's in a boatload of trouble."
-1,"The toilet paper walked into the employment center two-ply for a job."
-1,"The thought of having no alternative to soap never washed with the inventor of shower gel."
-1,"The state police highway officer worked tirelessly in the heavy rain to assist a lady whose car was stuck in a ditch. He was a real trooper."
-1,"The Spaniard's wife was always up before the Don."
-1,"The ship was full, but the sailors weren't playing with a full deck."
-1,"The seaside Chinese buffet with free wi-fi was named The Baudwok."
-1,"The recent graduate of law school took a field trip to an automated warehouse to finish up his bar code requirements."
-1,"There are two towns named Hope and Merritt. A friend of mine lives beyond Hope without Merritt."
-1,"There are a lot of bakeries on the yeast coast."
-1,"The port was very beautiful. The sailors said it was haven on earth."
-1,"The pope, on his 2008 tour in the United States, skipped Mass."
-1,"The plastic surgeon put his patient's nose to the grindstone."
-1,"The place to trade dresses is called a frock exchange."
-1,"The pirates buried their treasure in the twinkling of an aye."
-1,"The orange squeezer was invented with some juicy information."
-1,"The mother kangaroo tried to instill good financial habits in her baby. She told him to pocket all his allowance."
-1,"The miser wasn't able to stop on a dime."
-1,"The marine glue manufacturer's plans came unstuck and ended in insolvency."
-1,"The man leaned on the printer cartridge because he wanted to tone up his abs."
-1,"The Mafia decided to include beauty salons in their business and started a campaign of blacknailing."
-1,"The lazy musician was told to shake allegro or make himself scherzo."
-1,"The knights facing each other at King Arthur's table disagreed a lot, because they were diametrically opposed."
-1,"The killer followed the psychopath into the forest where he was surrounded by the copse."
-1,"The IRS visited the bronze maker and got down to brass tax."
-1,"The inventor of the balloon was full of hot air."
-1,"The inventor of shag carpet made a big pile."
-1,"The Hobbits were put in charge of collecting highway revenue because they're just so Tolkien."
-1,"The futile search for magnetite became a wild gauss chase."
-1,"The fruit farmer is berry competitive in his field."
-1,"The fact that he was a bad golfer was a fore-gone conclusion."
-1,"The elderly chef retired because his sage was showing."
-1,"The eastern potentate spent money as if it were Emir drop in the bucket."
-1,"The doctor said it was an infected organ that was causing my bach-ache."
-1,"The computer bug got caught in a spider website."
-1,"The chaplain got his gown from the army surplice depot."
-1,"The cartoon animator felt imprisoned by his job. He could not free himself from his cel."
-1,"The brightest day of the week is Sun-day"
-1,"The boxer wasn't a good comedian. He can't find the right hook."
-1,"The baker had ten children and there was always a bun in the oven."
-1,"The author's lawyer defended her rights in the book case."
-1,"The angry chef felt sheepish after he had lambasted the mutton."
-1,"Tennyson wrote a series of poems about a lazy monarch. He called it 'Idles of the King.'"
-1,"Someone led me to believe that graphite was discovered in Pennsylvania."
-1,"So, how's the flower business going? Oh, it's blossoming quite nicely."
-1,"Skydivers have to make sure the terra they land on is firma."
-1,"Sign at a place where you lose weight: 'Stop Look and Lessen'."
-1,"Resigned to my fate, I bought 24 bottles of red wine. It was a case of syrah, syrah."
-1,"Ponytails are coiffe drops."
-1,"People who have a head like a sieve are usually re-strained."
-1,"One of the joys of being a lightweight is that commuting by wind is a breeze!"
-1,"On a long trek nomads use camels to get them over the hump."
-1,"My only skill is knowing driving directions, but they tell me that's not going to get me anywhere in life."
-1,"My girlfriend once gave me a Valentine made of soft leather. What a suede heart."
-1,"My friend said that if Watergate had happened in Scotland they would've had Scotch tape."
-1,"My attempt at starting a street market turned out to be fruitile."
-1,"Music of the seventies spawned many new record labels, mostly now defunked."
-1,"Mine safety is riddled with legal pitfalls."
-1,"Married hang man were the best at their job, they knew how to tie the knot."
-1,"Look for an auto scrap yard at a junk-tion."
-1,"Juneau Alaska? It's up there next to Canada, Yukon see it on a map, so it's not just an Aleutian."
-1,"Jenny was sure she was going to Heaven but she wouldn't harp on it."
-1,"I was in the linen trade, but gave it up. Too much toile."
-1,"It's a cut-throat world working in the otolaryngologist's office."
-1,"I paid $100 for eight legs of venison. Do you think this was two deer?"
-1,"I heard the AAA meetings are pretty charged up!"
-1,"If you take a job in the far east you will have to go through an Orient-ation period."
-1,"If you have too many scientists together how do you get iridium?"
-1,"If you get too thin you just might be a human bean."
-1,"If I study to become a roofing expert in the future, will I be preparing for the here rafter?"
-1,"If an Egyptian tried to make me sail the long way round I'd Suez canal."
-1,"If all your troubles are melting away watch out for the floods."
-1,"How do I handle change? I put it in the parking meter."
-1,"How does an investor get clean socks? He goes to the stock exchange."
-1,"Hotel sign: Do drop in to the Dew-drop Inn"
-1,"Hogs are taken to slaughter by the hearsemen of the aporkalypse."
-1,"Hitch hiking is not a good rule of thumb."
-1,"His plan to manufacture pencils just didn't draw attention."
-1,"His job in the city sewers ended when he got smell shock and succumbed in the stenches."
-1,"He was selling palm trees, but people thought it was a shady deal."
-1,"He was going to manufacture bathtubs until his bank pulled the plug."
-1,"He wanted to buy a load of soil that didn't cost the earth."
-1,"He wanted to become a pilot but decided that it was over his head."
-1,"He thinks octopi are creepy, and he makes no bones about it."
-1,"Heart surgeons never bypass a good opportunity."
-1,"Hannibal crossed the Alps because it was safer than crossing the elephants."
-1,"Greeks can't stay out late because they have a Corfu."
-1,"Food that goes rotten while being transported to the store is un-pallet-able."
-1,"Financial advisers are paid to be right on the money."
-1,"Epitaphs are engraved!"
-1,"Doctors' handwriting is often sickeningly ill-egible."
-1,"Did Gregor Mendel ever win the Nobel Peas Prize?"
-1,"Dermatologists are very competitive. They all have skin in the game."
-1,"Computers at breakfast food companies use serial i/o."
-1,"Chinese sailors eat junk food."
-1,"Cafeteria customers are in the line of fare."
-1,"Buy a chicken franchise and you'll soon find out your pecking order."
-1,"Bike sales go in cycles."
-1,"Because they moved into an apartment, they didn't need to cut the grass any mow."
-1,"A weeknight is a tiny nobleman."
-1,"A used car salesman started a chain and thus founded the Auto-man Empire."
-1,"Astronauts like to do launch."
-1,"As I revived her using mouth to mouth resuscitation, in spite of my lisp, I couldn't help noticing her beautiful breaths!"
-1,"As a short order cook he was a flash in the pan."
-1,"A person who would make a banking joke is of no account."
-1,"An heir is someone with a descent wage."
-1,"A new computer shop has just opened up. It is located on Boot Drive."
-1,"An avionics warning is a flier alarm."
-1,"A mountain is a hill with attitude."
-1,"A mathematician that couldn't stop adding up recently went incremental."
-1,"A king measures his line with a ruler."
-1,"A jockey wanted to be the city mare but things kept stallion until he got nagged."
-1,"A group of physicists is called a nucleus."
-1,"A good wine starts with a good grapevine. A good cheese starts with a good bovine."
-1,"A gardener's work is a bed of roses."
-1,"After his computer problems he decided on a Crash course in security."
-1,"A flat rate is the monthly rent for an apartment."
-1,"A dentist named Phil McCavity always quit work at tooth-hurtie."
-1,"A certain ship's captain was deep and unfathomable."
-1,"A business man who wanted more ties bought some in Thailand where ties are very collar full."
-1,"You can only see the stars on a finite."
-1,"Yogi had a whiskey, water, and tea drink every night. He was a toddy bear."
-1,"With an iron will, we shall try to solder on, said the welder."
-1,"Why was the orange sad? He had peelings for the apple."
-1,"Which illness are witches most prone to? Crone's disease."
-1,"When they spilled coffee on his neck, he got hot under the collar."
-1,"When the rubber market bounced, it was latex news."
-1,"When there was a murder backstage at the Grammys they couldn't find DNA but they did find Prince."
-1,"When there are auto accidents in Sudan the vehicles go the the Khartoum."
-1,"When the lumber baron was unable to log in, his business ended in a forced shut down!"
-1,"When the elevator was invented, it was a step in the right direction."
-1,"When my friend started to go bald, I tried not to laugh, but he looked hair-larious."
-1,"When my father took the whole bannister down including the newel, he deleted the post."
-1,"When I found out that the fire department was charging $75.00 per table for their craft fair I told them they could go to blazes."
-1,"When bottled water is cheap it's called a liquidation sale."
-1,"What is the favorite game on Navy ships? Seaman Says."
-1,"What happens when food testers go on strike? Fast Resolution."
-1,"What does a guy need to do on this site to get a pun posted? Put a stamp on it?"
-1,"Two fur traders once took a golfing trip together. They played a skins match."
-1,"To the flat dwellers finding a level playing field was a complex issue!"
-1,"To run an electrical shop, you need a volting ambition to take charge."
-1,"Tired well worn expressions need to be phrased out of the language."
-1,"Those building railways have to do a lot of tracking or their project will de-rail."
-1,"They said he drank 2 bottles of whisky a day, but it wasn't true. He had to scotch those rumours right away."
-1,"The valuable dog was still missing, believed stolen, however the police announced they have a lead."
-1,"The triangular computer monitor business was just a big pyramid screen."
-1,"The top maths student's blood type was A+."
-1,"The sun was bright on a dry, cloudless morning, but later it waned."
-1,"The state funeral remains to be seen."
-1,"The sound that a golf cart makes is: 'putt..putt..putt'."
-1,"The soap-eating cult was swallowing lyes in search of the truth."
-1,"The shy bat liked to keep to himself and stay under the radar."
-1,"The sergeant drank whiskey in order to be fortified in his position."
-1,"There was a hiring freeze at the ice-skating rink."
-1,"The produce grocer keeps his eyes peeled for potatoes and slips through bunches of bananas every week at the farmers market."
-1,"The predatory prawn shop skinned many an octopus alive and put a lot of suckers on squid roe."
-1,"The newspaper doesn't put in Politics what is Classified."
-1,"The magazine's rationale for running the story was paper thin."
-1,"The inventor of the fahrenheit scale solved the problem by degrees."
-1,"The Internet contains a large surfeit of information."
-1,"The inept nerd married a nuclear software engineer who made great fission chips, she was his bride and booter."
-1,"The hotel chef was noted for his tomfoolery and his capers."
-1,"The hand surgeon went to the opthamologist to be examined for carpal tunnel vision."
-1,"The garden club visited the nursery and found themselves in a hosta environment."
-1,"The fisherman kept bragging about the big fish he caught, but he would not be very pacific about where he caught it."
-1,"The fellow died before he was able to write his estranged daughter out of the will. Death before disown her."
-1,"The FBI needs to employ a number of cleaning agents."
-1,"The ex-lumberjack will be sawly missed."
-1,"The dermatologist and his wife enjoyed the backyard BBQ, while their children played a game of skin tag."
-1,"That religious fellow fell for the same scam two times in a row. He is a burned again Christian."
-1,"Tautology causes me to worry, stress out and tense up."
-1,"Synchronization of gears in modern bicycles is cognitively demanding."
-1,"Spray paint sells for a good mark up."
-1,"Some car salesmen try and sell rack-and-opinion steering."
-1,"Slimmers are all losers."
-1,"She memorized just what kind of locket she wanted, by heart."
-1,"Psychopaths always see amoral in the story."
-1,"Prosecution of the faulty limpet mine manufacturer began but the charges just wouldn't stick."
-1,"Promiscuous is the Greek Goddess of liberal favors."
-1,"Power saws are for people who like short-cuts."
-1,"Popeye had just finished plucking a goose when a gust of wind scattered all of the feathers. He said, 'Well, blow me down.'"
-1,"People who work at a mint make a lot of money."
-1,"My wife's dad spends a lot of time in the bathroom. He is my Father in Loo."
-1,"My new girlfriend and I are moving together into a tree house, I hope we won't fall out."
-1,"My coach got stung by a bee. The next day he had hives."
-1,"Most samurai refused to shave. They were bushi."
-1,"Marie Antoinette said that feeding the peasants was a piece of cake."
-1,"Luggage made of snakeskin is ex-hiss baggage."
-1,"Let me give you the low down on extreme tunneling."
-1,"I went for a drink with a Matador the other day. I had a tea, he had a cafe au lait."
-1,"It's hard for politicians treason with terrorists."
-1,"I tried to record an album in a reptile shop, but there was a terrible gecko."
-1,"I tried to get friendly with the archer's daughter, butt after he threatened to clout and nock me about, I decided to bow out."
-1,"I told the psychiatrist that I was afraid of strangers talking about the founder of stoicism. He said I had zenophobia."
-1,"I play all the chords, bar one."
-1,"In times like these the value of Chinese currency should make Americans pay attention. Instead, too many of us just yuan."
-1,"I know road rage is an awful thing but when someone bumped my car I just couldn't help it. I got out my camera and snapped at the offender."
-1,"I had a tough time working as a garbage collector because of miasma."
-1,"If you golf on election day -- cast an absent-tee ballot."
-1,"I am kicking myself I did not take up karate earlier."
-1,"His lofty eye deal was to provide free contact lenses for Giraffes."
-1,"His daughter grew flowers because her poppy liked to see them every daisy."
-1,"He's a Freud of psychoanalysis."
-1,"He had trouble in his new job making tents and got himself into a flap."
-1,"Have you ever wondered why baseball players get girlfriends? They're great at hitting it off."
-1,"Harry and Clem the carpenters, argued mightily on how best to complete the dinette set they were working on. They finally agreed to table the discussion."
-1,"Even though Ashley was blind and under arrest, she still had hope that someone would brail her out."
-1,"Earlier times saw more hand-maid items."
-1,"Do dentists of foreign extraction pull teeth rootinely?"
-1,"Did you hear of the football coach trained a chicken to fly? He ended up having a personal foul for excessive aviation."
-1,"Did you hear about the Two Wall Street financial hot dogs that got on a roll?"
-1,"Did you hear about the father that was difficult to see? He was transparent."
-1,"Did you hear about the builder, who was retiring, and said to his Son, 'This is all yours now, son.' His son said, sadly, 'I dunno, dad. You're a hard hat to follow!'"
-1,"Could modern submarines be the wave of the future?"
-1,"Cooks who use too many spices could be in-salted."
-1,"Computer programs for gambling need beta testing."
-1,"Cleopatra was the Pharaohs one of all."
-1,"Capon is the main ingredient of chicken castratori."
-1,"Calendars are always up to date."
-1,"A young sailor thought all of the waves were just swell."
-1,"A summer is a mathematician."
-1,"Astral projection to church is mass tranceportation."
-1,"As to alcohol, sea captains harbor a love of port."
-1,"A rock band set up on the exchange floor. They wanted to play the stock market."
-1,"Are Snopes staff spoof-readers?"
-1,"A range-finder is a person who goes shopping for a new stove."
-1,"A photographer taking pictures of golfers says 'watch the birdie'."
-1,"A personal financial dilemma is known as a bill pickle."
-1,"An accountant at a coffee company is known as a bean counter."
-1,"Aliens can easily understand each other because their language is universal."
-1,"Aliens are lovable because they're so spatial."
-1,"Alcohol is a crash diet."
-1,"A jewelry salesman was nicknamed The Ringleader"
-1,"A girl entered a hair styling class, but failed and didn't make the braid."
-1,"After the art attack in the museum the science hall is now history."
-1,"A country that makes too many explosives is an a-bomb-i-nation."
-1,"A clumsy physician who pretends to care is a hypocritical oaf."
-1,"A band of teenagers cruised past my neighbor's house and pelted it with rotten tomatoes. Police described it as a drive-by fruiting."
-1,"You won't feel the squeeze with this great juicer deal."
-1,"Worried about smog? Politicians aren't breathing easy yet."
-1,"Why do all Marxists drink imitation tea? Because all proper tea is theft."
-1,"Why didn't the little boy ask the flight attendant for a snack? He didn't have the nuts."
-1,"Why are all businessmen fat? Must be all the inflation."
-1,"When the shoe store owner discovered that someone had broken into his store, the police pumped him for information."
-1,"When making macaroni and cheese I didn't use the colander longer enough, and wife gave me a restraining order."
-1,"What does a villain call his silverware? Weapons of mass digestion."
-1,"We should make a beer commercial. It sounds simply intoxicating."
-1,"Wally wasn't sure in which branch of the Army he wanted to serve, but he gravitated toward the paratroops."
-1,"They owed me a lot of money for the new house - I billed them."
-1,"The waiter was six foot eight, and handled many a tall order."
-1,"The Vatican's supplier of duck eggs is elected by sacred balut."
-1,"The tap dancer's routine ran hot and cold."
-1,"The smartest nut mixtures have some macadamia."
-1,"The sign language teacher was very good with her hands."
-1,"There is rarely a sale on beer because the demand is always high so there's no need to create a buzz."
-1,"The political calculus of integrating financial derivatives is not going to yield much."
-1,"The police barbershop quartet's favorite song is "Donuts make my brown eyes blue.""
-1,"The philosophy student got an 'F' the day he forgot to turn in his Hume work."
-1,"The otolaryngologist had not heard much about health care reform, he thought the plan smelled fishy, and the debate left a bad taste in his mouth."
-1,"The leader of the sauce council is the mayor naise."
-1,"The geneticist taught his students how to mendel defective genes."
-1,"The exhibitionist went to the store because he heard they were having a flash sale."
-1,"The element didn't want to get bonded to its partner. The reason was because it would have to pay compound interest."
-1,"The electrician worked on the side as a musician. He was a conductor on the train."
-1,"The Crimean cannibal loved Tatar tots."
-1,"The color of the sun in the early morning: rose."
-1,"The Chinese pizzeria murder mystery genre is a novel dough mein."
-1,"The best way to make a baseball bat is to carve it by hand. Using a machine is just lathe-y."
-1,"The author in northwest Alaska used a pen name. It was a Nome de plume."
-1,"Salespeople selling security equipment like to see people get alarmed."
-1,"Primate grandmothers look stylish in a baboonshka."
-1,"Philosophers are very Hume-orous people."
-1,"Personal ads on the Internet are a kind of dater-processing."
-1,"People in medieval days were always hanging out by the gallows."
-1,"No yelling on weekdays if you eat my dessert, but I scream Sunday."
-1,"My mom asked me what kind cheese I wanted, and I havarti made my decision."
-1,"My foul language has become routine. It is par for the cuss."
-1,"Just because I moved back into my old house it doesn't mean I'm rehabbing."
-1,"Johnny got his leg cut off in an accident. He's walking it off now."
-1,"I would love to axe you a question, but it wouldn't be very knife of me to interrupt you."
-1,"I went out for a run this morning and tripped over, I could have been wearing the wrong size shoes, I haven't seen the footage yet."
-1,"I walked past a gang of youths yesterday and one of them threw a piece of cheese at me, which hit me on the back of the head. I turned round and shouted, "That's not very mature!""
-1,"I walked into this posh restaurant, the prices were extortionate, it was daylight snobbery."
-1,"I've never enjoyed paperback books: their blend of wooden characters and watered-down plots makes them pulpy."
-1,"It's important for a clock salesman not to lose face."
-1,"It's difficult to know where to draw feline, when it comes to cat jokes."
-1,"I tried to deter the minor from taking the miners' detour, but he was determined!"
-1,"I opened a shop selling budgerigars. They're flying off the shelves."
-1,"In War of the Worlds, humans survived the attack because of their unalienable right to life."
-1,"In veterinary school we studied the brain of the hippopotamus. At that time most students stayed on the main campus, while I stayed on the hippocampus."
-1,"Insulting an East Indian chef will bring you bad Korma."
-1,"In-laws are merger acquisitions."
-1,"In business reaching higher is good unless it's a bank teller during a stickup."
-1,"I have always wanted to hand out carts at Wal-Mart. I cannot imagine a greeter job."
-1,"If you want to buy a hose you might go on a shopping spray."
-1,"If you try and steal some meat from someone at a restaurant, a schnitzel tell on you."
-1,"If you spend too much time in the coffee shop you'll be latte for work."
-1,"If you like to comfort the hurting and you are single, save time and console-a-date."
-1,"If a restaurant isn't sweet to its chefs they might dessert."
-1,"If a prince is thrown to the air he might also remember that he is heir to the throne."
-1,"If a barista is not allowed to make espresso she will lose her tamper."
-1,"I discovered that existence is no more than a never-ending circle in a roundabout kind of way."
-1,"I caught these potatoes smoking weed, one could say that they're baked potatoes."
-1,"I bought my wife a really cute bell ringer for the front door - it was a door a bell."
-1,"Hospitals that buy in bulk get a valium discount."
-1,"He was so skinny, his shoulder-blade kept cutting his shirts."
-1,"Having a rude waiter at an Ethiopian restaurant just adds insult to injera."
-1,"Guerrilla warfare is more than just throwing a banana."
-1,"Geology class is the foundation of a decent education."
-1,"For relief during cosmetic surgery they use an aesthetic."
-1,"Expensive golf clubs are par for the course."
-1,"'Did you remember to buy me the coffee with ice cream inside it?'. 'Oh I'm sorry, affogato!'."
-1,"Did the electrician want to solve the problem? Yes, some would say it infused him."
-1,"Cyclists really grind my gears."
-1,"Conjoined twins aren't the only twins with special connections."
-1,"Computer hackers surf the web on keyboards."
-1,"Communism is a complicated thing. You must think about from all sorts of Engels."
-1,"Careless stair dancers are heading for a heavy landing."
-1,"Buying a cheap mouse could leave you with a squeak and a sad tale."
-1,"Automatic machines that compete in sculling are rowbots."
-1,"A soldier is someone who stands in formation to receive information."
-1,"A search party was launched, in the dark, for the missing girl. There were quite a mixture of helpers but one boy in particular carried a torch for her."
-1,"Are Philosophy papers graded with Marx out of ten?"
-1,"A primitive tribe known as the Inno had no money - until they reached the age of Inno cents."
-1,"A murderer joined the military and made a killing."
-1,"A hangman telling a joke can be cord-ial but he will string you along to the punish line."
-1,"After getting pranked by his friends and getting hit with a basket, Aron knew they had a wickerd sense of humour."
-1,"A dentist has to tell a patient the whole tooth."
-1,"A crow is a four-letter bird."
-1,"A countess started to think about her count-less opportunities."
-1,"Accordian to my music instructor and his staff, squeezing in more rehearsal time is key to my success."
-1,"When the prisoner died just before his parole they put him in a halfway hearse."
-1,"When the inept actor tried to steal a farmer's omelet with greens, the ham was collard in short order."
-1,"When all my electrical engineering friends at the baseball game did the wave, it was almost like having a phased-hooray."
-1,"What does a king eat while on his throne? Soup of the dais."
-1,"'Volts' - the dance you perform after an electric shock."
-1,"Those who polish cars so that they shine work in a buffer zone."
-1,"Those who find bargain antiques like to junk for joy."
-1,"They teach sea captains to blow the foghorn on a tutorship."
-1,"The winds of change are raining coins of copper gold and silver."
-1,"The stock market crashes, but Viagra beats the flop."
-1,"The spear-fisherman can be a real pain in the wrasse."
-1,"The situation in the kitchen is so terrible that it's going from batter to waffle."
-1,"The sailor's barque had a bight."
-1,"There's a Sin dividing line between heaven and hell."
-1,"The pirate captain's list was to starboard when he failed to ketch his bottle of port which fell onto the poop deck after he nearly keeled over."
-1,"The obese editor started a weight redaction program."
-1,"The nuclear scientist's career blossomed when she began work on the quantum properties of geranium."
-1,"Then there were some vermin who abandoned a porcelain basin that was mailing packages at the post office. The rats were leaving the shipping sink."
-1,"The fault line had a splitting headache."
-1,"The divorced couple hurled Angostura and Boston cream pie at each other - it was a bitter, custardy dispute."
-1,"The chef who tried to bribe a judge with polenta was held in corntempt."
-1,"Steve was such a great con man that he made millions by selling his book 'The Path to Logical Lying'."
-1,"Sometimes our Outlook in Life is sent but not received."
-1,"Soft drink inventors saw a big popportunity."
-1,"Podiatrists like legumes and tomatoes!"
-1,"People adorned with Bogus Deuterium Ingots aroused suspicion. Most people said they didn't trust anyone with BDIs."
-1,"My wife is trying to lose weight but continues to frequent the coffee shops for rich beverages and delicacies. You could say she is making a moccary of her diet."
-1,"My friend said, 'There's a lot of gold in those hills.' I replied, 'That's a load of bullion.'."
-1,"John plans to retire in the spring and, like the trees around us, will be leafing."
-1,"It's tough to know exactly what some philosophers looked like. Sometimes the only way might be to ex-Hume them."
-1,"Issue of first day cover almost ended in a stampede."
-1,"Isn't it strange that Sitting Bull fought at Custer's Last Stand?"
-1,"In my will I've requested that envelopes be sent out full of chick-pea paste. It'll be done posthumously."
-1,"I heard about this new governing document that says people can only go to the bathroom one per day. It's called the Constipation."
-1,"If you're dying to purchase cropland in Thailand, then you've baht the farm."
-1,"He said, 'Hones', that is the truth', but I knew elide."
-1,"Grass always grows up."
-1,"Global warming campaigners lament the invention of the infernal combustion engine."
-1,"Getting this job managing a country estate has put me off fried eggs. I'm a gamekeeper turned poacher."
-1,"From the middle of the Pacific, the shipwrecked survivor found his way to the California coast purely by occident."
-1,"For those who live in the land of ice it'snow problem."
-1,"Environmentalist: expert in computer operating systems."
-1,"Did you hear about the film editor at Hollywood who had a part-time job at a pizza parlor? He used to ask customers whether they wanted one splice or two."
-1,"Diamond prospectors have to use a good strata-gem."
-1,"Data got into so much trouble, her parents sent her packeting."
-1,"Car salesmen compete trying to sell for the lease amount."
-1,"Burning too much incense in a rented room could make the owner incensed."
-1,"A tennis exponent always has a gut feeling beforehand that he will beat his opponent."
-1,"As usual, the chief meteorologist blustered his way through the staff meeting."
-1,"As he sat in the commissary enjoying his kung pao cheesecake, the CEO wondered if his outsaucing policy had gone a bit too far."
-1,"As a drug counselor, I get clients by refeeral."
-1,"A plastic surgeon who specializes in breast implants is a front end manager."
-1,"An irate loanshark owed money by John Stone proved that you Can get blood out of a stone."
-1,"An egg pulls a cart with a yolk."
-1,"Ancient vessels lacked stability because there were no rudders in the days of yaw."
-1,"Ancient Roman senators liked to make big statutes."
-1,"A bunch of robins followed the priest wherever he went. Birds of a father flock together."
-1,"You gotta be careful of corn at night. They can be early creepy with their husky voices and seedy appearance. Why, they even cob right out and tell you to shuck it right to your face."
-1,"Wow, thanks for the tea. I'm glad I got to Chai it."
-1,"When the crop was destroyed, there was no more cranberry source."
-1,"When my granddaughter lost her baby molar she was demolarised and brushed the tooth fairy claim."
-1,"When cooks are in the soup they don't like to eat humble pie."
-1,"What do hedgehogs eat for breakfast? Prickled eggs."
-1,"Two college students die in head on collision, police say they were on a crash course."
-1,"The terrorist's oven was a weapon of mass convection."
-1,"The swollen blood vessels in her legs were very quarrelsome - she had bellicose veins."
-1,"The rotting food in the garbage can behind the restaurant was covered with flies. To the vectors go the spoils."
-1,"The retired general would not help his grandson color Easter eggs, but he did give the boy some cottage cheese. Old soldiers never dye, they just feed some whey."
